method_id,family,dt_s,q,branch,rho,acceleration_rad_s2,jerk_rad_s3,critical_velocity_rad_s,prediction_horizon_steps,minimum_duration_steps,minimum_duration_enabled,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate
pv_lambda_0p5,velocity_fraction,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.1229062794404878,0.62290627944073773,0.62290627944116339,0.49999999999928918,0,3.5985703075303351e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0388004549892178,0.28880045498921786,0.28880045498947765,0.74999999999984635,0,4.4334870223881513e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.1575350818135631e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.25,0.28880045498947765,0.28880045498973744,0.9611995450102625,0,4.5872950547831924e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.5678415973975537,2.5678415973976074,4.0000000000001856,0,0.81967213114754101,3.5118450256292792e-19,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,0,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999301,2.0000000000000324,2.0000000000001084,0,1,6.2499999999999961e-05,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999301,2.0000000000000324,2.0000000000001084,0,1,5.8501477731936816e-19,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,2,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999301,2.0000000000000191,2.0000000000001075,0,1,6.2500000000000205e-05,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,5,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999296,2.0000000000000329,2.0000000000001075,0,1,0.00025000000000000028,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,0,false,true,,,100,100,1,99.999999999999915,1,2.5198420997898046,2.519842099789805,2.5198420997899516,0,1,5.3978554612955024e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999301,2.0000000000000324,2.0000000000001084,0,1,5.5109118237766601e-19,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,2,true,true,,,100,100,0,0,0,0.99999999999999711,0,2.5179305862543799e-09,0.99999999999969924,0,5.4687500076430359e-05,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,2,jerk_limited,0.5,20,4000,0.012500000000000001,1,5,true,true,,,100,100,0,0,0,0.99999126007186578,2.2925538674389845e-06,0.0012383621764222585,0.99404520905132754,0,0.00024200956331757174,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000138,2.0000000000001026,0,1,0.00011250000000000012,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000138,2.0000000000001026,0,1,8.8843432564167362e-19,0,1,0,0,0,0
pv_oracle,core,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,4.2488245391824936e-18,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0000000000000082,2.3129646346357426e-14,4.3344957253073813e-13,0.99999999999977307,0,2.6286107233540295e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,1.5419764230904949e-16,1.5419764230904949e-16,0.99999999999999989,0,3.4818663875583282e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.576501930433722,3.576501930433722,3.576501930433853,0,1,1.9201330037397291e-05,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000142,2.0000000000001177,0,1,1.0781421424703229e-18,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.4298489643332171,1.1798489643332175,1.1798489643333245,0.24999999999987443,0,6.8907375231932103e-19,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.193856796131189,0.69385679613127638,0.69385679613147355,0.49999999999960532,0,8.6736173798840355e-19,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0570744591332442,0.30707445913336812,0.30707445913352877,0.74999999999967859,0,9.5532513094691816e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,4.2488245391824936e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.25,0.3070744591333246,0.30707445913352877,0.94292554086647107,0,9.0391643740860194e-19,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.1304220845815922,3.1304220845814474,3.576501930433722,0,0.73770491803278693,1.4399797566399598e-05,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,0,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000138,2.0000000000001026,0,1,0.00011250000000000012,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000142,2.0000000000001177,0,1,1.0781421424703229e-18,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,2,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000142,2.0000000000001177,0,1,0.00011249999999999981,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,5,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000142,2.0000000000001177,0,1,0.00044999999999999955,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,0,false,true,,,100,100,1,99.999999999999915,1,2.0714883373025867,2.0714883373025952,2.0714883373026969,0,1,6.8683285613344073e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999252,2.0000000000000138,2.0000000000001026,0,1,8.8843432564167362e-19,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,2,true,true,,,100,100,0,0,0,0.99999999999998934,0,1.3163621427460093e-09,0.99999999999998934,0,9.3633176510667779e-05,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,2,jerk_limited,0.90000000000000002,20,4000,0.012500000000000001,1,5,true,true,,,100,100,0,0,0,0.99999268436692446,1.9517675969243301e-06,0.0011612055209103071,0.99449199801393273,0,0.0004308436967512495,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.980388404436827,1.980388404436829,2.0000000000000058,0,1,0.00012375000000000008,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.980388404436827,1.980388404436829,2.0000000000000266,0,1,1.1420247884511636e-18,0,1,0,0,0,0
pv_oracle,core,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.9742030942633392e-18,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0000000000000082,2.1447490248440521e-14,1.3864474767984245,0.30677626160084093,0,1.5348008331542856e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,0.99999999999999989,0,0,0.99999999999999989,0,3.5912801021964034e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.5160108022648662,3.5160108022648653,3.7534834437596301,0,1,3.3975447830035444e-05,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9803884044368265,1.980388404436829,1.9803884044370974,0,1,1.1035801869590924e-18,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.4797043795303535,1.229704379530463,1.2297043795305023,0.24999999999978118,0,4.4874731812061051e-09,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.2108202212973229,0.71082022129744882,0.71082022129762812,0.49999999999964151,0,1.4992329245203243e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0610165908251723,0.31101659082524447,0.31101659082542571,0.74999999999971156,0,9.3245933510508462e-19,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,2.9742030942633392e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.25,0.31101659082524474,0.31101659082549593,0.93898340917457435,0,1.0223631704400084e-18,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.2071111422818523,3.2026828660260689,3.5160108022649386,0,0.73770491803278693,1.4280938275925534e-05,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,0,1,true,true,,,100,100,1,99.999999999999915,1,1.980388404436827,1.980388404436829,2.0000000000000058,0,1,0.00012375000000000008,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.9803884044368265,1.980388404436829,1.9803884044370974,0,1,1.1035801869590924e-18,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,2,1,true,true,,,100,100,0.11475409836065574,11.475409836065564,0.11475409836065574,2.0067114596959668,2.0067114596959654,2.0067114596960338,0,1,0.00012295434444334029,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,5,1,true,true,,,100,100,1,99.999999999999915,1,1.980388404436783,1.9803884044368278,2.0000000000000462,0,1,0.00049500000000000032,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,0,false,true,,,100,100,1,99.999999999999915,1,2.0067114596959925,2.0067114596960369,2.0067114596960387,0,1,1.7559225128146396e-19,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,1,true,true,,,100,100,1,99.999999999999915,1,1.980388404436827,1.980388404436829,2.0000000000000266,0,1,1.1420247884511636e-18,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,2,true,true,,,100,100,0,0,0,0.99999999999999878,0,1.1357212869370557e-09,0.99999999999997269,0,0.00010198353943162784,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,2,jerk_limited,0.98999999999999999,20,4000,0.012500000000000001,1,5,true,true,,,100,100,0,0,0,0.99999293412629586,1.8913328853401612e-06,0.0011466599212426409,0.9945753252843138,0,0.00047292132544712596,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9933774349546824,1.9933774349546833,1.9933774349547444,0,0.98360655737704916,0.00013022739418948404,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9933774349546816,1.9933774349546824,1.9933774349547413,0,0.96721311475409832,5.3203302735696548e-06,0,1,0,0,0,0
pv_oracle,core,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,8.6984651171668037e-18,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0000000000000133,2.7480767936266249e-14,1.358993071317339,0.32050346434130345,0,2.1733753128224805e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,8.6984651171668037e-18,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.5035849799689709,3.5035849799689696,3.9090797442714078,0,1,3.6777369636292932e-05,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9933774349546836,1.9933774349546829,1.9933774349547511,0,0.96721311475409832,5.3203302735696073e-06,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.4915341550452896,1.2415341550453955,1.2415341550456409,0.24999999999964831,0,1.0253745559619489e-18,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.2146723975615681,0.71467239756169088,0.71467239756191958,0.49999999999964834,0,1.0752785460653809e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0618894696736212,0.31188946967379683,0.31188946967397269,0.74999999999964817,0,1.0795710922591005e-18,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,0,0,1,0,8.6984651171668037e-18,0,1,0,0,0,0
pv_lambda_1p25,velocity_fraction,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.25,0.31188946967362097,0.31188946967397269,0.93811053032623803,0,1.0979782208972216e-18,0,1,0,0,0,0
pv_random_sign,negative_control,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.1950261133509099,3.1492258806483702,3.5035849799689691,0,0.68852459016393441,1.2692027678990166e-05,0,1,0,0,0,0
p_lookahead_h0,position_lookahead,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,0,1,true,true,,,100,100,0,0,0,1.9933774349546824,1.9933774349546833,1.9933774349547444,0,0.98360655737704916,0.00013022739418948404,0.010000000000000009,1,0,0,0,0
p_lookahead_h1,position_lookahead,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9933774349546836,1.9933774349546829,1.9933774349547511,0,0.96721311475409832,5.3203302735696073e-06,0,1,0,0,0,0
p_lookahead_h2,position_lookahead,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,2,1,true,true,,,100,100,0,0,0,1.9933774349546534,1.9933774349546525,1.9933774349547293,0,0.65573770491803274,0.00011598242851570212,-0.010000000000000009,1,0,0,0,0
p_lookahead_h5,position_lookahead,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,5,1,true,true,,,100,100,0,0,0,1.9933774349546778,1.9933774349546793,1.9933774349547648,0,0.98360655737704916,0.0005012529585546908,-0.040000000000000036,1,0,0,0,0
p_min_duration_off,minimum_duration,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,0,false,true,,,100,100,0,0,0,1.9933774349546816,1.9933774349546824,1.9933774349547413,0,0.96721311475409832,5.3203302735696548e-06,0,1,0,0,0,0
p_min_duration_1dt,minimum_duration,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9933774349546816,1.9933774349546824,1.9933774349547413,0,0.96721311475409832,5.3203302735696548e-06,0,1,0,0,0,0
p_min_duration_2dt,minimum_duration,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,2,true,true,,,100,100,0,0,0,1,0,5.2224559935113729e-09,0.99999999999988343,0,0.0001038206298720392,0.010000000000000009,1,0,0,0,0
p_min_duration_5dt,minimum_duration,0.01,2,jerk_limited,1.01,20,4000,0.012500000000000001,1,5,true,true,,,100,100,0,0,0,0.99999298712918083,1.8784794117624754e-06,0.0011435290196895075,0.99459322356872248,0,0.00048225346554153309,0.040000000000000036,1,0,0,0,0
p_only_current,core,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9374586123028914,1.9374586123028925,1.9374586123029793,0,0.63934426229508201,0.00014721787321033249,0.010000000000000009,1,0,0,0,0
p_only_scheduled,core,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9374586123029043,1.9374586123029029,1.9374586123029793,0,0.65573770491803274,1.0399764474440311e-05,0,1,0,0,0,0
pv_oracle,core,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,1.2616170734376778e-16,1.2616170734376778e-16,0.99999999999999989,0,1.2877390293630617e-17,0,1,0,0,0,0
pv_future_o1,raw_causal_diagnostic,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0000000000000095,1.8293447564846327e-14,1.2478027291186484,0.37609863544064459,0,1.4437057791677196e-18,0,1,0,0,0,0
pv_future_o1_deadband,core,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0000000000000002,0,0,1.0000000000000002,0,1.2877390293630617e-17,0,1,0,0,0,0
pv_lambda_m1p0,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,2.4515764186207565,3.4515764186207569,3.804746531660967,0,0.90163934426229508,2.1608505160613942e-05,0,1,0,0,0,0
pv_lambda_0p0,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.9374586123028945,1.9374586123028958,1.9374586123029769,0,0.62295081967213117,1.0485823804832443e-05,0,1,0,0,0,0
pv_lambda_0p25,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.5489748992336256,1.2989748992336261,1.2989748992336756,0.24999999999990646,0,1.1500957354337858e-18,0,1,0,0,0,0
pv_lambda_0p5,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.2324385324481439,0.73243853244814372,0.73243853244826207,0.49999999999983824,0,1.1257093101617368e-18,0,1,0,0,0,0
pv_lambda_0p75,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1.0658096196966795,0.31580961969667937,0.31580961969686777,0.74999999999983857,0,1.050622894201969e-18,0,1,0,0,0,0
pv_lambda_1p0,velocity_fraction,0.01,2,jerk_limited,1.1000000000000001,20,4000,0.012500000000000001,1,1,true,true,,,100,100,0,0,0,1,1.2616170734376778e-16,1.2616170734376778e-16,0.99999999999999989,0,1.2877390293630617e-17,0,1,0,0,0,0
